Call Id	Agent	Date	Time	Topic	Answered (Y/N)	Resolved	Speed of answer in seconds	AvgTalkDuration	Satisfaction rating
ID1658	Martha	2021-01-30	12:37:26	Contract related	N	N			
ID1659	Martha	2021-01-30	12:40:19	Admin Support	Y	Y	13	0:02:03	4
ID1660	Greg	2021-01-30	12:40:19	Streaming	Y	N	91	0:04:01	3
ID1661	Jim	2021-01-30	12:44:38	Admin Support	Y	Y	41	0:01:28	3
ID1662	Becky	2021-01-30	12:44:38	Streaming	Y	Y	69	0:06:58	2
ID1663	Stewart	2021-01-30	12:48:58	Payment related	Y	Y	116	0:06:13	4
ID1664	Becky	2021-01-30	12:48:58	Payment related	Y	N	98	0:06:11	5
ID1665	Dan	2021-01-30	12:51:50	Payment related	Y	Y	16	0:04:08	1
ID1666	Martha	2021-01-30	12:51:50	Technical Support	Y	Y	43	0:01:54	1
ID1667	Dan	2021-01-30	13:03:22	Streaming	Y	Y	17	0:03:40	5
ID1668	Becky	2021-01-30	13:03:22	Technical Support	Y	Y	27	0:02:47	5
ID1669	Becky	2021-01-30	13:39:22	Admin Support	Y	Y	88	0:06:12	5
ID1670	Dan	2021-01-30	13:39:22	Technical Support	Y	N	45	0:06:50	4
ID1671	Joe	2021-01-30	14:00:58	Technical Support	Y	N	19	0:02:16	4
ID1672	Joe	2021-01-30	14:00:58	Payment related	N	N			
ID1673	Stewart	2021-01-30	14:09:36	Contract related	Y	Y	85	0:03:04	4
ID1674	Stewart	2021-01-30	14:09:36	Payment related	N	N			
ID1675	Stewart	2021-01-30	14:11:02	Payment related	Y	N	122	0:03:36	3
ID1676	Becky	2021-01-30	14:11:02	Technical Support	Y	Y	78	0:05:41	2
ID1677	Joe	2021-01-30	14:36:58	Payment related	Y	N	68	0:01:05	2
ID1678	Greg	2021-01-30	14:36:58	Streaming	Y	Y	33	0:04:35	3
ID1679	Becky	2021-01-30	15:00:00	Payment related	Y	Y	19	0:05:57	1
ID1680	Martha	2021-01-30	15:00:00	Contract related	Y	Y	97	0:06:53	5
ID1681	Joe	2021-01-30	15:38:53	Payment related	Y	Y	33	0:01:19	2
ID1682	Martha	2021-01-30	15:38:53	Admin Support	Y	Y	124	0:04:48	5
ID1683	Stewart	2021-01-30	15:44:38	Admin Support	Y	Y	78	0:05:09	1
ID1684	Diane	2021-01-30	15:44:38	Payment related	N	N			
ID1685	Dan	2021-01-30	15:51:50	Technical Support	Y	Y	111	0:02:35	5
ID1686	Diane	2021-01-30	15:51:50	Contract related	Y	Y	27	0:03:37	5
ID1687	Dan	2021-01-30	15:59:02	Technical Support	Y	Y	18	0:04:41	3
ID1688	Greg	2021-01-30	15:59:02	Streaming	Y	Y	31	0:04:18	4
ID1689	Stewart	2021-01-30	16:13:26	Admin Support	Y	N	65	0:03:41	4
ID1690	Becky	2021-01-30	16:13:26	Admin Support	N	N			
ID1691	Becky	2021-01-30	16:19:12	Technical Support	Y	Y	91	0:00:50	3
ID1692	Stewart	2021-01-30	16:19:12	Technical Support	Y	Y	71	0:01:27	2
ID1693	Greg	2021-01-30	16:19:12	Contract related	N	N			
ID1694	Stewart	2021-01-30	16:19:12	Contract related	Y	Y	78	0:04:26	3
ID1695	Jim	2021-01-30	16:32:10	Technical Support	N	N			
ID1696	Jim	2021-01-30	16:32:10	Contract related	N	N			
ID1697	Dan	2021-01-30	16:49:26	Technical Support	N	N			
ID1698	Jim	2021-01-30	16:49:26	Admin Support	Y	Y	107	0:03:17	3
ID1699	Dan	2021-01-30	16:52:19	Streaming	Y	Y	17	0:03:12	3
ID1700	Becky	2021-01-30	16:52:19	Contract related	Y	Y	53	0:03:40	1
ID1701	Diane	2021-01-30	17:09:36	Technical Support	Y	Y	49	0:06:33	5
ID1702	Greg	2021-01-30	17:09:36	Streaming	Y	Y	33	0:01:05	5
ID1703	Diane	2021-01-30	17:12:29	Streaming	Y	Y	103	0:03:39	2
ID1704	Greg	2021-01-30	17:12:29	Payment related	Y	Y	114	0:03:22	3
ID1705	Stewart	2021-01-30	17:18:14	Contract related	N	N			
ID1706	Jim	2021-01-30	17:18:14	Admin Support	N	N			
ID1707	Martha	2021-01-30	17:25:26	Payment related	N	N			
ID1708	Dan	2021-01-30	17:25:26	Streaming	Y	Y	38	0:06:51	2
ID1709	Stewart	2021-01-30	17:29:46	Contract related	Y	N	50	0:01:19	2
ID1710	Becky	2021-01-30	17:29:46	Contract related	Y	N	33	0:03:56	4
ID1711	Stewart	2021-01-30	17:31:12	Payment related	Y	Y	97	0:02:52	3
ID1712	Jim	2021-01-30	17:31:12	Streaming	Y	Y	20	0:05:07	5
ID1713	Dan	2021-01-31	9:00:00	Payment related	Y	N	100	0:06:22	5
ID1714	Becky	2021-01-31	9:00:00	Payment related	Y	Y	114	0:05:42	4
ID1715	Greg	2021-01-31	9:08:38	Payment related	Y	Y	27	0:03:12	3
ID1716	Joe	2021-01-31	9:08:38	Contract related	Y	Y	119	0:02:42	4
ID1717	Becky	2021-01-31	9:14:24	Technical Support	Y	Y	30	0:00:59	5
ID1718	Stewart	2021-01-31	9:14:24	Contract related	Y	Y	23	0:06:40	3
ID1719	Diane	2021-01-31	9:24:29	Contract related	Y	Y	32	0:06:00	1
ID1720	Greg	2021-01-31	9:24:29	Streaming	N	N			
ID1721	Diane	2021-01-31	9:27:22	Payment related	Y	N	67	0:00:58	1
ID1722	Becky	2021-01-31	9:27:22	Streaming	Y	Y	16	0:05:36	5
ID1723	Stewart	2021-01-31	9:30:14	Contract related	Y	Y	120	0:03:10	1
ID1724	Joe	2021-01-31	9:30:14	Payment related	Y	Y	73	0:05:43	2
ID1725	Jim	2021-01-31	11:32:38	Payment related	N	N			
ID1726	Greg	2021-01-31	11:32:38	Contract related	N	N			
ID1727	Joe	2021-01-31	11:35:31	Admin Support	N	N			
ID1728	Joe	2021-01-31	11:35:31	Contract related	Y	Y	88	0:01:11	1
ID1729	Dan	2021-01-31	11:39:50	Payment related	Y	Y	79	0:01:21	5
ID1730	Joe	2021-01-31	11:39:50	Technical Support	Y	Y	42	0:01:40	5
ID1731	Dan	2021-01-31	11:58:34	Contract related	N	N			
ID1732	Diane	2021-01-31	11:58:34	Payment related	Y	Y	38	0:03:48	4
ID1733	Greg	2021-01-31	12:00:00	Payment related	Y	Y	102	0:03:48	3
ID1734	Dan	2021-01-31	12:00:00	Technical Support	Y	Y	112	0:06:43	3
ID1735	Jim	2021-01-31	12:00:00	Technical Support	Y	Y	107	0:03:14	1
ID1736	Stewart	2021-01-31	12:00:00	Contract related	Y	Y	93	0:02:39	5
ID1737	Diane	2021-01-31	12:15:50	Payment related	Y	Y	37	0:06:57	4
ID1738	Dan	2021-01-31	12:15:50	Technical Support	Y	Y	29	0:06:29	5
ID1739	Stewart	2021-01-31	12:37:26	Payment related	Y	N	17	0:03:49	5
ID1740	Jim	2021-01-31	12:37:26	Streaming	N	N			
ID1741	Dan	2021-01-31	12:43:12	Technical Support	Y	Y	28	0:06:11	4
ID1742	Dan	2021-01-31	12:43:12	Payment related	Y	Y	16	0:03:31	1
ID1743	Stewart	2021-01-31	12:50:24	Admin Support	Y	Y	123	0:06:18	2
ID1744	Martha	2021-01-31	12:50:24	Contract related	N	N			
ID1745	Jim	2021-01-31	14:05:17	Payment related	Y	Y	124	0:06:42	5
ID1746	Jim	2021-01-31	14:05:17	Payment related	Y	Y	18	0:06:16	1
ID1747	Becky	2021-01-31	14:05:17	Payment related	Y	Y	95	0:02:27	4
ID1748	Becky	2021-01-31	14:05:17	Streaming	Y	Y	17	0:05:25	3
ID1749	Jim	2021-01-31	14:05:17	Technical Support	N	N			
ID1750	Stewart	2021-01-31	14:05:17	Payment related	Y	Y	75	0:00:33	3
ID1751	Joe	2021-01-31	14:44:10	Payment related	Y	Y	37	0:05:46	4
ID1752	Martha	2021-01-31	14:44:10	Streaming	Y	Y	36	0:01:26	3
ID1753	Diane	2021-01-31	15:01:26	Technical Support	Y	Y	113	0:02:32	1
ID1754	Diane	2021-01-31	15:01:26	Streaming	Y	Y	93	0:02:19	4
ID1755	Dan	2021-01-31	15:04:19	Technical Support	Y	Y	24	0:04:51	1
ID1756	Diane	2021-01-31	15:04:19	Streaming	Y	Y	92	0:02:28	3
ID1757	Jim	2021-01-31	15:38:53	Streaming	N	N			
ID1758	Dan	2021-01-31	15:38:53	Contract related	Y	Y	20	0:01:19	4
ID1759	Jim	2021-01-31	15:56:10	Admin Support	Y	Y	50	0:00:31	2
ID1760	Martha	2021-01-31	15:56:10	Admin Support	N	N			
ID1761	Stewart	2021-01-31	16:09:07	Contract related	Y	Y	103	0:06:14	4
ID1762	Becky	2021-01-31	16:09:07	Contract related	Y	Y	81	0:03:26	2
ID1763	Stewart	2021-01-31	16:09:07	Streaming	Y	Y	48	0:03:57	5
ID1764	Dan	2021-01-31	16:09:07	Streaming	Y	Y	92	0:06:01	3
ID1765	Greg	2021-01-31	16:20:38	Streaming	Y	Y	95	0:05:01	3
ID1766	Becky	2021-01-31	16:20:38	Contract related	Y	Y	49	0:01:58	3
ID1767	Becky	2021-01-31	16:56:38	Contract related	Y	Y	58	0:04:42	5
ID1768	Dan	2021-01-31	16:56:38	Streaming	N	N			
ID1769	Dan	2021-01-31	17:08:10	Admin Support	N	N			
ID1770	Diane	2021-01-31	17:08:10	Payment related	Y	Y	78	0:01:03	4
ID1771	Jim	2021-01-31	17:34:05	Admin Support	Y	Y	91	0:02:59	3
ID1772	Greg	2021-01-31	17:34:05	Technical Support	Y	Y	121	0:06:01	2
ID1773	Dan	2021-02-01	9:18:43	Contract related	N	N			
ID1774	Martha	2021-02-01	9:18:43	Admin Support	Y	Y	38	0:05:41	3
ID1775	Becky	2021-02-01	9:24:29	Technical Support	Y	Y	44	0:02:15	2
ID1776	Diane	2021-02-01	9:24:29	Contract related	Y	Y	64	0:03:09	3
ID1777	Jim	2021-02-01	9:25:55	Technical Support	N	N			
ID1778	Becky	2021-02-01	9:25:55	Payment related	Y	N	125	0:06:46	4
ID1779	Martha	2021-02-01	9:37:26	Technical Support	Y	Y	47	0:01:25	4
ID1780	Martha	2021-02-01	9:37:26	Technical Support	N	N			
ID1781	Becky	2021-02-01	9:37:26	Contract related	N	N			
ID1782	Jim	2021-02-01	9:37:26	Admin Support	Y	Y	116	0:04:22	3
ID1783	Diane	2021-02-01	10:07:41	Payment related	Y	Y	13	0:01:56	4
ID1784	Greg	2021-02-01	10:07:41	Contract related	Y	Y	124	0:03:21	5
ID1785	Becky	2021-02-01	10:32:10	Admin Support	N	N			
ID1786	Greg	2021-02-01	10:32:10	Technical Support	Y	Y	46	0:02:10	5
ID1787	Greg	2021-02-01	11:15:22	Technical Support	Y	Y	11	0:03:08	3
ID1788	Greg	2021-02-01	11:15:22	Payment related	Y	N	62	0:03:57	3
ID1789	Greg	2021-02-01	11:18:14	Streaming	N	N			
ID1790	Stewart	2021-02-01	11:18:14	Admin Support	Y	Y	61	0:02:56	5
ID1791	Dan	2021-02-01	12:07:12	Technical Support	N	N			
ID1792	Joe	2021-02-01	12:07:12	Technical Support	Y	Y	29	0:06:48	5
ID1793	Dan	2021-02-01	12:18:43	Contract related	Y	Y	109	0:00:52	3
ID1794	Dan	2021-02-01	12:18:43	Contract related	Y	Y	52	0:05:58	3
ID1795	Dan	2021-02-01	12:31:41	Technical Support	Y	Y	117	0:04:50	1
ID1796	Martha	2021-02-01	12:31:41	Contract related	Y	Y	17	0:03:37	3
ID1797	Jim	2021-02-01	12:41:46	Streaming	Y	Y	46	0:01:47	4
ID1798	Martha	2021-02-01	12:41:46	Admin Support	Y	Y	60	0:03:43	2
ID1799	Jim	2021-02-01	13:01:55	Technical Support	Y	Y	53	0:03:29	3
ID1800	Stewart	2021-02-01	13:01:55	Payment related	Y	Y	72	0:01:22	4
ID1801	Stewart	2021-02-01	13:24:58	Payment related	Y	Y	113	0:04:54	3
ID1802	Joe	2021-02-01	13:24:58	Payment related	Y	Y	51	0:02:57	4
ID1803	Jim	2021-02-01	13:30:43	Admin Support	Y	Y	99	0:01:30	4
ID1804	Dan	2021-02-01	13:30:43	Streaming	Y	Y	99	0:00:55	2
ID1805	Dan	2021-02-01	13:36:29	Contract related	N	N			
ID1806	Jim	2021-02-01	13:36:29	Streaming	Y	Y	37	0:03:02	4
ID1807	Martha	2021-02-01	13:37:55	Contract related	Y	Y	115	0:01:51	3
ID1808	Martha	2021-02-01	13:37:55	Contract related	Y	Y	97	0:03:00	5
ID1809	Becky	2021-02-01	13:46:34	Contract related	N	N			
ID1810	Dan	2021-02-01	13:46:34	Contract related	Y	N	87	0:06:47	5
ID1811	Becky	2021-02-01	13:50:53	Payment related	Y	Y	97	0:04:47	1
ID1812	Greg	2021-02-01	13:50:53	Streaming	Y	N	119	0:01:03	5
ID1813	Diane	2021-02-01	13:58:05	Contract related	Y	Y	122	0:02:18	3
ID1814	Becky	2021-02-01	13:58:05	Contract related	Y	Y	60	0:02:10	1
ID1815	Greg	2021-02-01	14:16:48	Technical Support	Y	N	58	0:02:19	2
ID1816	Greg	2021-02-01	14:16:48	Admin Support	Y	Y	84	0:06:27	4
ID1817	Joe	2021-02-01	14:32:38	Payment related	N	N			
ID1818	Dan	2021-02-01	14:32:38	Payment related	Y	Y	72	0:02:54	2
ID1819	Martha	2021-02-01	14:35:31	Streaming	Y	Y	46	0:03:02	4
ID1820	Martha	2021-02-01	14:35:31	Payment related	Y	Y	101	0:04:45	5
ID1821	Jim	2021-02-01	15:28:48	Contract related	Y	Y	101	0:04:50	2
ID1822	Jim	2021-02-01	15:28:48	Admin Support	Y	Y	63	0:05:50	1
ID1823	Jim	2021-02-01	16:14:53	Payment related	Y	Y	125	0:02:55	1
ID1824	Martha	2021-02-01	16:14:53	Payment related	Y	Y	44	0:00:41	5
ID1825	Martha	2021-02-01	16:22:05	Streaming	Y	Y	16	0:02:16	5
ID1826	Dan	2021-02-01	16:22:05	Technical Support	Y	Y	31	0:03:31	4
ID1827	Dan	2021-02-01	16:22:05	Admin Support	Y	Y	114	0:00:45	5
ID1828	Greg	2021-02-01	16:22:05	Contract related	Y	Y	10	0:03:21	2
ID1829	Greg	2021-02-01	16:46:34	Streaming	Y	Y	105	0:04:33	3
ID1830	Greg	2021-02-01	16:46:34	Payment related	N	N			
ID1831	Dan	2021-02-01	17:12:29	Admin Support	Y	Y	120	0:02:22	4
ID1832	Joe	2021-02-01	17:12:29	Payment related	N	N			
ID1833	Stewart	2021-02-01	17:24:00	Technical Support	N	N			
ID1834	Greg	2021-02-01	17:24:00	Payment related	N	N			
ID1835	Jim	2021-02-01	17:34:05	Technical Support	Y	Y	51	0:04:30	5
ID1836	Stewart	2021-02-01	17:34:05	Technical Support	Y	Y	124	0:06:19	3
ID1837	Dan	2021-02-01	17:38:24	Payment related	Y	N	22	0:01:49	4
ID1838	Martha	2021-02-01	17:38:24	Payment related	Y	N	29	0:04:20	3
ID1839	Becky	2021-02-01	17:39:50	Technical Support	Y	Y	125	0:02:24	4
ID1840	Jim	2021-02-01	17:39:50	Contract related	Y	Y	54	0:05:09	4
ID1841	Martha	2021-02-01	17:48:29	Technical Support	Y	Y	45	0:06:08	3
ID1842	Diane	2021-02-01	17:48:29	Admin Support	Y	Y	101	0:01:55	5
ID1843	Diane	2021-02-01	17:57:07	Contract related	Y	Y	80	0:03:53	3
ID1844	Diane	2021-02-01	17:57:07	Streaming	N	N			
ID1845	Joe	2021-02-02	9:20:10	Payment related	Y	Y	118	0:03:57	5
ID1846	Greg	2021-02-02	9:20:10	Streaming	Y	Y	13	0:06:12	5
ID1847	Dan	2021-02-02	9:44:38	Streaming	Y	Y	64	0:01:28	5
ID1848	Jim	2021-02-02	9:44:38	Contract related	Y	Y	39	0:06:59	4
ID1849	Joe	2021-02-02	9:54:43	Admin Support	N	N			
ID1850	Stewart	2021-02-02	9:54:43	Contract related	N	N			
ID1851	Martha	2021-02-02	9:57:36	Streaming	N	N			
ID1852	Stewart	2021-02-02	9:57:36	Streaming	Y	Y	35	0:01:03	4
ID1853	Joe	2021-02-02	10:35:02	Contract related	Y	N	105	0:05:08	4
ID1854	Stewart	2021-02-02	10:35:02	Admin Support	Y	Y	60	0:01:34	2
ID1855	Stewart	2021-02-02	11:05:17	Contract related	Y	Y	13	0:01:54	1
ID1856	Becky	2021-02-02	11:05:17	Technical Support	Y	Y	25	0:04:58	5
ID1857	Becky	2021-02-02	11:18:14	Streaming	Y	Y	102	0:06:37	4
ID1858	Jim	2021-02-02	11:18:14	Contract related	Y	Y	88	0:06:11	3
ID1859	Becky	2021-02-02	13:06:14	Streaming	Y	Y	40	0:01:42	5
ID1860	Joe	2021-02-02	13:06:14	Contract related	N	N			
ID1861	Dan	2021-02-02	13:23:31	Streaming	Y	Y	75	0:03:00	5
ID1862	Stewart	2021-02-02	13:23:31	Payment related	Y	N	35	0:03:15	4
ID1863	Greg	2021-02-02	13:46:34	Payment related	N	N			
ID1864	Greg	2021-02-02	13:46:34	Payment related	Y	Y	21	0:02:44	2
ID1865	Diane	2021-02-02	13:46:34	Streaming	N	N			
ID1866	Greg	2021-02-02	13:46:34	Admin Support	Y	Y	49	0:04:16	3
ID1867	Joe	2021-02-02	14:00:58	Admin Support	Y	Y	81	0:05:57	4
ID1868	Becky	2021-02-02	14:00:58	Contract related	Y	Y	48	0:01:18	4
ID1869	Greg	2021-02-02	15:30:14	Streaming	Y	Y	103	0:04:12	5
ID1870	Stewart	2021-02-02	15:30:14	Payment related	Y	Y	63	0:06:25	4
ID1871	Greg	2021-02-02	15:34:34	Admin Support	Y	Y	89	0:05:13	4
ID1872	Dan	2021-02-02	15:34:34	Admin Support	Y	Y	115	0:03:13	4
ID1873	Stewart	2021-02-02	15:48:58	Streaming	Y	Y	88	0:06:00	1
ID1874	Diane	2021-02-02	15:48:58	Streaming	Y	Y	91	0:06:25	5
ID1875	Dan	2021-02-02	16:45:07	Streaming	Y	Y	78	0:03:35	4
ID1876	Martha	2021-02-02	16:45:07	Contract related	Y	Y	91	0:02:09	3
ID1877	Joe	2021-02-02	16:52:19	Streaming	Y	Y	102	0:02:40	3
ID1878	Martha	2021-02-02	16:52:19	Technical Support	N	N			
ID1879	Greg	2021-02-02	17:11:02	Streaming	Y	Y	24	0:02:40	4
ID1880	Stewart	2021-02-02	17:11:02	Payment related	N	N			
ID1881	Joe	2021-02-03	9:25:55	Technical Support	Y	Y	19	0:01:50	1
ID1882	Jim	2021-02-03	9:25:55	Streaming	Y	Y	47	0:00:53	4
ID1883	Greg	2021-02-03	9:28:48	Admin Support	Y	Y	61	0:03:23	4
ID1884	Greg	2021-02-03	9:28:48	Admin Support	Y	Y	73	0:05:34	5
ID1885	Stewart	2021-02-03	9:36:00	Technical Support	Y	Y	67	0:05:17	5
ID1886	Greg	2021-02-03	9:36:00	Streaming	Y	Y	22	0:06:38	1
ID1887	Becky	2021-02-03	9:41:46	Contract related	Y	Y	86	0:00:44	5
ID1888	Diane	2021-02-03	9:41:46	Streaming	N	N			
ID1889	Greg	2021-02-03	9:48:58	Streaming	N	N			
ID1890	Diane	2021-02-03	9:48:58	Contract related	N	N			
ID1891	Dan	2021-02-03	10:09:07	Streaming	N	N			
ID1892	Jim	2021-02-03	10:09:07	Admin Support	Y	Y	46	0:03:44	4
ID1893	Greg	2021-02-03	10:16:19	Contract related	Y	Y	81	0:01:57	4
ID1894	Joe	2021-02-03	10:16:19	Admin Support	Y	Y	20	0:02:37	3
ID1895	Diane	2021-02-03	10:20:38	Streaming	Y	Y	85	0:06:11	1
ID1896	Dan	2021-02-03	10:20:38	Streaming	Y	Y	91	0:04:11	4
ID1897	Dan	2021-02-03	10:45:07	Contract related	N	N			
ID1898	Diane	2021-02-03	10:45:07	Payment related	Y	Y	87	0:04:13	4
ID1899	Greg	2021-02-03	10:50:53	Contract related	N	N			
ID1900	Martha	2021-02-03	10:50:53	Admin Support	Y	Y	41	0:06:54	4
ID1901	Dan	2021-02-03	11:12:29	Contract related	Y	Y	20	0:06:58	4
ID1902	Martha	2021-02-03	11:12:29	Payment related	Y	Y	14	0:04:23	4
ID1903	Becky	2021-02-03	11:13:55	Admin Support	Y	N	107	0:01:17	4
ID1904	Dan	2021-02-03	11:13:55	Streaming	N	N			
ID1905	Martha	2021-02-03	11:34:05	Technical Support	N	N			
ID1906	Dan	2021-02-03	11:34:05	Streaming	Y	N	27	0:00:49	1
ID1907	Stewart	2021-02-03	11:48:29	Streaming	Y	Y	119	0:04:42	4
ID1908	Jim	2021-02-03	11:48:29	Contract related	Y	Y	55	0:02:25	1
ID1909	Greg	2021-02-03	12:01:26	Payment related	Y	Y	62	0:04:50	3
ID1910	Jim	2021-02-03	12:01:26	Technical Support	Y	Y	105	0:03:19	3
ID1911	Martha	2021-02-03	12:40:19	Contract related	Y	Y	16	0:05:32	5
ID1912	Diane	2021-02-03	12:40:19	Technical Support	N	N			
ID1913	Jim	2021-02-03	12:44:38	Technical Support	Y	Y	23	0:03:40	1
ID1914	Joe	2021-02-03	12:44:38	Admin Support	N	N			
ID1915	Diane	2021-02-03	12:53:17	Payment related	Y	Y	89	0:04:32	5
ID1916	Diane	2021-02-03	12:53:17	Technical Support	Y	Y	53	0:01:37	5
ID1917	Diane	2021-02-03	12:57:36	Contract related	Y	N	104	0:01:49	3
ID1918	Jim	2021-02-03	12:57:36	Payment related	Y	Y	78	0:02:42	2
ID1919	Stewart	2021-02-03	13:01:55	Technical Support	Y	Y	92	0:04:51	2
ID1920	Martha	2021-02-03	13:01:55	Streaming	Y	Y	107	0:02:14	4
ID1921	Greg	2021-02-03	13:32:10	Streaming	N	N			
ID1922	Dan	2021-02-03	13:32:10	Admin Support	N	N			
ID1923	Diane	2021-02-03	13:33:36	Contract related	Y	Y	116	0:02:30	3
ID1924	Jim	2021-02-03	13:33:36	Streaming	N	N			
ID1925	Dan	2021-02-03	13:40:48	Technical Support	Y	Y	101	0:02:55	3
ID1926	Joe	2021-02-03	13:40:48	Admin Support	Y	Y	41	0:03:33	2
ID1927	Martha	2021-02-03	13:43:41	Contract related	Y	N	102	0:06:00	2
ID1928	Jim	2021-02-03	13:43:41	Admin Support	Y	Y	94	0:01:17	2
ID1929	Martha	2021-02-03	13:49:26	Payment related	Y	Y	72	0:05:08	2
ID1930	Greg	2021-02-03	13:49:26	Contract related	Y	Y	30	0:05:05	4
ID1931	Joe	2021-02-03	13:50:53	Technical Support	Y	Y	58	0:01:03	4
ID1932	Martha	2021-02-03	13:50:53	Contract related	Y	Y	57	0:02:03	1
ID1933	Stewart	2021-02-03	14:45:36	Technical Support	Y	Y	113	0:06:50	4
ID1934	Becky	2021-02-03	14:45:36	Payment related	Y	Y	59	0:06:59	1
ID1935	Martha	2021-02-03	14:58:34	Technical Support	Y	N	121	0:01:24	4
ID1936	Joe	2021-02-03	14:58:34	Admin Support	Y	Y	78	0:01:06	3
ID1937	Greg	2021-02-03	15:24:29	Contract related	Y	Y	66	0:05:29	5
ID1938	Jim	2021-02-03	15:24:29	Admin Support	Y	Y	10	0:05:02	4
ID1939	Jim	2021-02-03	15:34:34	Contract related	Y	Y	15	0:04:17	1
ID1940	Greg	2021-02-03	15:34:34	Technical Support	Y	Y	81	0:05:52	4
ID1941	Becky	2021-02-03	16:32:10	Streaming	Y	N	115	0:03:16	3
ID1942	Martha	2021-02-03	16:32:10	Contract related	Y	Y	17	0:01:03	3
ID1943	Diane	2021-02-03	16:39:22	Streaming	Y	Y	20	0:03:06	4
ID1944	Dan	2021-02-03	16:39:22	Admin Support	Y	Y	26	0:04:02	3
ID1945	Martha	2021-02-03	16:48:00	Payment related	Y	Y	98	0:03:08	5
ID1946	Joe	2021-02-03	16:48:00	Payment related	Y	Y	53	0:02:42	3
ID1947	Stewart	2021-02-03	16:58:05	Admin Support	Y	Y	14	0:05:36	4
ID1948	Diane	2021-02-03	16:58:05	Streaming	N	N			
ID1949	Greg	2021-02-03	17:03:50	Streaming	Y	Y	47	0:04:10	3
ID1950	Stewart	2021-02-03	17:03:50	Payment related	N	N			
ID1951	Stewart	2021-02-03	17:06:43	Payment related	Y	Y	109	0:01:23	5
ID1952	Greg	2021-02-03	17:06:43	Technical Support	Y	Y	82	0:04:08	1
ID1953	Dan	2021-02-03	17:44:10	Technical Support	Y	Y	58	0:04:58	3
ID1954	Greg	2021-02-03	17:44:10	Admin Support	Y	Y	94	0:03:53	2
ID1955	Greg	2021-02-04	9:11:31	Admin Support	N	N			
ID1956	Dan	2021-02-04	9:11:31	Streaming	Y	Y	32	0:06:52	4
ID1957	Stewart	2021-02-04	9:36:00	Contract related	Y	Y	102	0:05:22	4
ID1958	Diane	2021-02-04	9:36:00	Technical Support	N	N			
ID1959	Martha	2021-02-04	9:56:10	Admin Support	N	N			
ID1960	Dan	2021-02-04	9:56:10	Contract related	Y	Y	36	0:06:45	1
ID1961	Greg	2021-02-04	10:04:48	Payment related	Y	Y	41	0:05:46	5
ID1962	Greg	2021-02-04	10:04:48	Technical Support	Y	Y	117	0:06:57	5
ID1963	Diane	2021-02-04	10:09:07	Admin Support	Y	Y	118	0:00:44	5
ID1964	Greg	2021-02-04	10:09:07	Admin Support	Y	Y	41	0:05:24	3
ID1965	Greg	2021-02-04	10:16:19	Streaming	Y	Y	24	0:06:07	3
ID1966	Martha	2021-02-04	10:16:19	Contract related	Y	Y	105	0:02:03	4
ID1967	Diane	2021-02-04	10:33:36	Streaming	N	N			
ID1968	Becky	2021-02-04	10:33:36	Payment related	Y	Y	45	0:05:04	1
ID1969	Becky	2021-02-04	10:58:05	Payment related	Y	Y	66	0:05:32	4
ID1970	Joe	2021-02-04	10:58:05	Contract related	Y	Y	63	0:03:27	3
ID1971	Becky	2021-02-04	11:02:24	Admin Support	Y	Y	11	0:02:13	4
ID1972	Jim	2021-02-04	11:02:24	Contract related	N	N			
ID1973	Becky	2021-02-04	11:39:50	Contract related	Y	Y	31	0:00:42	3
ID1974	Jim	2021-02-04	11:39:50	Admin Support	Y	Y	60	0:03:58	5
ID1975	Joe	2021-02-04	11:45:36	Payment related	N	N			
ID1976	Stewart	2021-02-04	11:45:36	Technical Support	N	N			
ID1977	Stewart	2021-02-04	12:00:00	Contract related	Y	Y	105	0:06:51	5
ID1978	Greg	2021-02-04	12:00:00	Streaming	Y	Y	109	0:01:32	5
ID1979	Martha	2021-02-04	12:04:19	Payment related	Y	Y	120	0:03:05	3
ID1980	Martha	2021-02-04	12:04:19	Payment related	Y	Y	61	0:04:43	3
ID1981	Stewart	2021-02-04	12:14:24	Streaming	Y	Y	44	0:00:36	3
ID1982	Becky	2021-02-04	12:14:24	Admin Support	Y	Y	17	0:05:45	4
ID1983	Diane	2021-02-04	12:20:10	Streaming	N	N			
ID1984	Stewart	2021-02-04	12:20:10	Streaming	Y	Y	15	0:02:48	4
ID1985	Martha	2021-02-04	12:20:10	Technical Support	Y	Y	112	0:03:18	4
ID1986	Becky	2021-02-04	12:20:10	Technical Support	Y	Y	119	0:04:20	3
ID1987	Joe	2021-02-04	12:36:00	Technical Support	N	N			
ID1988	Joe	2021-02-04	12:36:00	Admin Support	Y	N	60	0:02:59	5
ID1989	Jim	2021-02-04	12:38:53	Contract related	Y	Y	24	0:06:49	4
ID1990	Jim	2021-02-04	12:38:53	Payment related	Y	Y	83	0:05:17	4
ID1991	Diane	2021-02-04	13:06:14	Streaming	Y	Y	19	0:03:16	3
ID1992	Martha	2021-02-04	13:06:14	Contract related	Y	Y	125	0:03:24	4
ID1993	Joe	2021-02-04	13:06:14	Payment related	Y	N	72	0:05:16	2
ID1994	Diane	2021-02-04	13:06:14	Admin Support	N	N			
ID1995	Stewart	2021-02-04	13:23:31	Streaming	Y	Y	39	0:04:13	4
ID1996	Stewart	2021-02-04	13:23:31	Payment related	N	N			
